imdb_score,budget,content_rating,director_name,director_facebook_likes,actor_3_facebook_likes,actor_3_name,actor_2_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,genres
5.9,2500000.0,1,585,8.0,35.0,5519,399.0,5086,426.0,3015,862,0
6.8,2500000.0,0,156,571.0,370.0,84,973.0,4940,2000.0,686,4590,1
5.8,2500000.0,3,915,20.0,555.0,1411,607.0,4353,794.0,4790,2579,5
5.0,2500000.0,3,1094,2.0,577.0,3390,625.0,2983,968.0,3803,3157,5
6.8,2400000.0,0,1631,0.0,702.0,2637,748.0,4674,1000.0,6157,5963,13
5.1,2400000.0,1,1171,9.0,201.0,1601,872.0,5116,973.0,1225,2306,10
5.0,2500000.0,0,1261,0.0,109.0,571,159.0,4549,490.0,2764,881,1
7.7,1500000.0,0,4,222.0,698.0,4216,788.0,3337,1000.0,5164,3282,1
3.1,2500000.0,0,1874,15.0,663.0,3240,722.0,4925,844.0,3550,3132,0
6.5,2361000.0,3,1047,24.0,226.0,951,659.0,4631,675.0,3794,1627,5
3.9,2450000.0,1,697,29.0,76.0,1042,618.0,3475,847.0,60,1668,16
7.0,2295429.0,3,1047,24.0,244.0,3049,715.0,204,960.0,2416,2329,18
7.3,2300000.0,3,1519,115.0,385.0,437,516.0,1647,11000.0,1898,12359,5
7.8,1800000.0,0,1827,607.0,109.0,2815,165.0,4201,813.0,1354,1196,14
6.9,2500000.0,1,556,37.0,0.0,4780,0.0,1717,210.0,1164,210,13
5.7,4000000.0,0,1051,49.0,20.0,5961,31.0,6125,72.0,3695,174,10
4.7,2200000.0,0,1018,13.0,17.0,1171,27.0,3862,42.0,5537,170,12
5.9,2200000.0,1,1887,84.0,275.0,3770,425.0,1664,861.0,154,2161,13
5.9,2300000.0,1,1280,16.0,835.0,4428,848.0,4061,2000.0,3248,6752,13
4.3,2200000.0,0,1514,0.0,306.0,3439,399.0,160,676.0,15,1651,10
7.5,2160000.0,3,1186,10.0,275.0,3030,284.0,103,509.0,2101,1490,13
6.0,2500000.0,0,1060,10.0,42.0,4135,52.0,4595,371.0,5654,558,7
8.1,2100000.0,3,292,355.0,188.0,5746,208.0,508,749.0,3386,1941,13
7.6,15500000.0,0,1834,16.0,14.0,1329,21.0,4180,117.0,647,155,5
7.2,2100000.0,0,641,7.0,17.0,2659,22.0,3187,128.0,3504,214,13
7.5,1500000.0,0,1153,57.0,7.0,3002,9.0,4088,120.0,847,145,7
6.3,2100000.0,3,1772,15.0,650.0,4748,718.0,1708,919.0,4604,3873,13
7.5,2000000.0,3,1955,92.0,177.0,3436,201.0,5262,559.0,5750,1456,14
5.1,2300000.0,0,97,6.0,14.0,650,30.0,2340,40.0,1952,99,14
7.3,2000000.0,3,1266,11000.0,45.0,4856,66.0,1118,11000.0,5626,11192,5
6.9,2000000.0,0,331,421.0,159.0,1264,189.0,2334,314.0,3973,1062,12
6.8,2000000.0,0,1266,11000.0,258.0,5354,300.0,2459,11000.0,5626,12034,5
8.4,2000000.0,3,861,89.0,161.0,2041,226.0,5449,3000.0,2015,3833,1
7.6,2000000.0,0,334,750.0,41.0,1721,531.0,3328,745.0,203,1396,11
7.6,2000000.0,0,440,32.0,75.0,5980,147.0,4795,483.0,4689,768,14
7.7,2000000.0,3,355,0.0,177.0,3436,367.0,2433,618.0,3609,1404,1
7.6,2000000.0,0,1117,108.0,103.0,564,148.0,1544,173.0,3750,563,1
5.3,2000000.0,0,1839,9.0,32.0,2966,44.0,1693,120.0,4433,218,12
8.5,2000000.0,0,1428,207.0,155.0,4668,284.0,824,380.0,3600,927,10
7.0,2000000.0,1,1369,589.0,341.0,2582,589.0,5736,690.0,5871,2300,13
8.0,2000000.0,0,264,31.0,366.0,5253,491.0,1868,654.0,632,2290,13
7.1,1614000.0,3,310,6.0,380.0,3503,760.0,5460,1000.0,4718,2555,11
7.8,9500000.0,1,922,162.0,0.0,5514,6.0,5822,23.0,3441,29,3
7.2,2000000.0,1,1545,149.0,580.0,6195,752.0,5629,912.0,682,3163,13
8.0,2700000.0,0,975,0.0,3.0,3105,8.0,1812,50.0,1023,65,13
8.1,2000000.0,0,1947,0.0,35.0,5919,79.0,5532,85.0,3639,318,10
6.8,1500000.0,0,40,308.0,374.0,3707,482.0,4466,1000.0,424,2186,13
7.4,2000000.0,3,1971,603.0,167.0,3595,297.0,452,936.0,2609,1846,2
7.2,2000000.0,0,1194,81.0,179.0,511,248.0,366,34000.0,4254,34446,13
7.0,2000000.0,3,1793,85.0,300.0,2459,392.0,2150,480.0,917,1833,13
7.4,2000000.0,0,883,244.0,244.0,715,363.0,4236,538.0,3764,1349,5
6.1,2000000.0,0,1331,31.0,328.0,4697,625.0,2147,804.0,2316,3013,4
7.0,2000000.0,0,1121,453.0,2000.0,4018,23000.0,4913,24000.0,466,50313,14
5.3,2000000.0,1,957,5.0,349.0,5593,426.0,3015,1000.0,4345,2739,10
4.7,2000000.0,0,1690,0.0,685.0,2026,724.0,4179,8000.0,1849,11327,2
5.7,2000000.0,0,208,85.0,186.0,3024,194.0,169,265.0,2343,901,10
7.8,18000000.0,1,1521,0.0,401.0,5943,591.0,704,597.0,3714,1645,13
6.5,2000000.0,0,1053,263.0,37.0,163,51.0,1477,71.0,408,226,13
8.0,1500000.0,0,660,56.0,0.0,5442,0.0,4109,56.0,552,56,21
3.3,2000000.0,1,1251,0.0,40.0,97,69.0,6104,178.0,6122,359,11
6.9,2000000.0,0,1203,22.0,80.0,2058,1000.0,5330,10000.0,1053,11184,2
8.1,2000000.0,3,576,90.0,65.0,1889,142.0,2397,168.0,4537,408,15
6.8,2000000.0,0,1501,13.0,218.0,4378,334.0,3598,373.0,5859,1136,17
4.6,3400000.0,0,68,10.0,126.0,2732,131.0,5651,189.0,5108,768,5
6.5,17000000.0,0,1611,0.0,164.0,3271,572.0,5650,1000.0,3372,1917,10
7.0,6000000.0,1,1562,0.0,902.0,2124,1000.0,844,49000.0,3356,51441,13
6.7,2000000.0,1,1796,4.0,0.0,2317,3.0,6150,33.0,4714,36,11
5.8,3800000.0,0,1304,0.0,966.0,6029,12000.0,2567,22000.0,1838,36885,5
4.5,13500000.0,0,1643,776.0,256.0,5823,463.0,1534,25000.0,2088,26176,13
5.9,2000000.0,0,26,97.0,163.0,1257,196.0,665,787.0,4449,1362,0
6.6,14000.0,0,249,11.0,1000.0,4047,11000.0,4538,26000.0,1810,39518,13
6.6,2000000.0,0,824,38.0,85.0,2937,223.0,3258,363.0,4236,774,13
5.1,25000000.0,1,32,54.0,455.0,261,637.0,6123,985.0,356,3065,1
7.8,2000000.0,0,65,5.0,12.0,1128,18.0,2154,29.0,1937,86,14
6.4,2000000.0,0,265,0.0,268.0,1970,312.0,477,766.0,4764,1650,13
6.1,100000.0,3,1146,6.0,103.0,2216,113.0,4895,253.0,3917,762,7
5.5,2000000.0,0,1048,0.0,107.0,1074,167.0,5904,413.0,2072,1149,7
7.1,2000000.0,3,1266,11000.0,167.0,4888,430.0,1589,11000.0,5626,11700,5
4.6,2000000.0,0,1065,5.0,372.0,4768,453.0,1543,601.0,3907,2395,1
7.7,2300000.0,3,1277,0.0,18.0,3830,29.0,3501,1000.0,4131,1055,1
4.9,2000000.0,0,1812,0.0,332.0,4716,597.0,4928,633.0,1553,2620,7
6.3,14000000.0,0,716,10.0,171.0,2476,284.0,48,15000.0,472,15740,1
6.1,2000000.0,0,201,68.0,722.0,3588,811.0,1072,2000.0,4018,3683,13
5.7,2000000.0,3,840,5.0,356.0,3717,403.0,1350,416.0,2159,1611,19
5.7,2000000.0,0,716,10.0,293.0,5902,472.0,1301,924.0,3694,2654,13
7.0,2000000.0,3,107,44.0,137.0,2246,164.0,3574,907.0,1591,1807,5
4.4,2000000.0,1,1624,531.0,894.0,5345,1000.0,5840,10000.0,71,15707,9
3.4,1250000.0,0,37,6.0,233.0,4884,418.0,6093,680.0,4129,1425,5
3.4,2000000.0,3,1738,3.0,412.0,1428,1000.0,2374,11000.0,5010,13583,10
7.1,1900000.0,0,1578,28.0,223.0,5694,1000.0,2122,18000.0,3300,19649,13
6.4,1900000.0,1,350,35.0,482.0,3946,495.0,326,548.0,5569,2389,19
5.2,1950000.0,0,1166,58.0,164.0,5290,217.0,2445,405.0,66,1204,14
7.0,3000000.0,0,184,89.0,263.0,4889,517.0,5558,16000.0,1458,17471,12
8.1,1500000.0,3,232,63.0,5.0,987,10.0,4400,161.0,397,176,13
5.8,1400000.0,0,1768,0.0,164.0,1130,323.0,1209,533.0,464,1082,13
5.9,30000000.0,0,1117,108.0,534.0,4276,2000.0,1036,17000.0,151,20051,19
7.5,1800000.0,0,516,0.0,574.0,4311,852.0,3319,40000.0,1619,42918,7
7.8,1000000.0,1,1154,120.0,0.0,6094,27.0,5186,41.0,3,68,15
7.2,1900000.0,0,295,47.0,585.0,983,606.0,423,628.0,3898,4249,13
5.6,1800000.0,1,1427,13.0,308.0,3692,400.0,3221,463.0,1534,1958,13
8.0,1800000.0,3,1971,603.0,114.0,1690,416.0,2264,10000.0,4038,10570,13
8.5,1800000.0,3,355,0.0,277.0,6243,575.0,4989,654.0,632,1991,5
6.8,1800000.0,0,597,12.0,67.0,2192,163.0,4211,201.0,5222,546,2
7.3,1800000.0,1,390,188.0,168.0,6127,458.0,474,2000.0,671,2658,19
5.5,1800000.0,2,1725,88.0,196.0,3628,356.0,3717,595.0,3759,1432,0
7.3,1800000.0,1,1092,9.0,280.0,2176,380.0,3227,767.0,4305,2187,4
6.6,1500000.0,1,623,293.0,808.0,1908,14000.0,5681,16000.0,3222,32405,15
6.1,1800000.0,1,262,0.0,482.0,3946,580.0,6195,12000.0,2567,14620,7
7.0,1800000.0,3,1837,57.0,426.0,4300,844.0,4338,16000.0,1272,18263,9
5.3,1800000.0,0,1995,15.0,491.0,4157,642.0,4468,647.0,1314,2439,7
3.4,1800000.0,1,1648,4.0,91.0,5703,108.0,1479,433.0,3575,984,0
5.4,1800000.0,3,133,21.0,685.0,376,713.0,1568,761.0,5742,4306,13
7.8,3500000.0,0,912,670.0,34.0,6074,37.0,3362,486.0,2661,623,1
6.7,500000.0,0,1746,75.0,446.0,1293,461.0,5125,701.0,200,2489,13
4.7,2000000.0,3,1840,15.0,120.0,1790,450.0,2882,900.0,5894,1724,18
6.3,1750000.0,1,1686,0.0,11.0,1870,42.0,246,86.0,4897,139,7
6.1,1700000.0,3,1725,88.0,67.0,5288,70.0,2510,595.0,3759,941,0
7.5,1700000.0,0,1855,143.0,783.0,3041,874.0,3298,1000.0,1385,3970,13
6.3,2000000.0,0,858,68.0,374.0,4917,445.0,2789,635.0,3765,2423,10
6.3,1700000.0,1,517,3.0,327.0,2962,347.0,2357,349.0,4760,2095,2
6.8,1700000.0,0,1241,84.0,34.0,4532,46.0,5282,680.0,5199,763,2
7.8,1000000.0,3,1062,25.0,73.0,1141,85.0,4090,638.0,4379,822,13
6.9,1000000.0,0,521,87.0,420.0,2926,805.0,2414,887.0,4556,2721,13
8.0,1644736.0,3,867,964.0,275.0,3030,302.0,3975,319.0,190,1363,13
7.8,1650000.0,3,1321,160.0,426.0,4247,488.0,4500,862.0,6155,2247,13
7.4,1600000.0,0,199,673.0,89.0,6132,230.0,6136,281.0,3324,955,9
4.3,2000000.0,0,1366,11.0,249.0,4233,469.0,3833,489.0,1567,2196,5
7.2,1300000.0,3,855,0.0,0.0,663,4.0,439,227.0,4875,231,13
7.3,1500000.0,0,1896,21.0,27.0,1351,30.0,5666,53.0,5374,137,2
7.9,1600000.0,3,983,0.0,324.0,4389,481.0,3629,11000.0,2794,12157,13
7.2,1600000.0,0,718,0.0,21.0,342,710.0,2351,963.0,5192,1694,2
5.4,1650000.0,0,677,1000.0,127.0,3969,163.0,1727,2000.0,1036,2564,12
7.4,26000000.0,0,1949,0.0,1000.0,5772,2000.0,3205,3000.0,469,10438,10
7.1,2000000.0,1,386,191.0,336.0,6252,541.0,1160,597.0,4928,1981,13
6.8,1100000.0,0,804,15.0,49.0,2668,403.0,4393,633.0,4432,1168,14
8.2,1500000.0,3,867,964.0,248.0,3997,319.0,190,607.0,2089,1573,13
7.4,1500000.0,0,1300,387.0,18.0,5920,25.0,1572,436.0,1723,479,5
6.7,1000000.0,0,1937,0.0,117.0,5685,321.0,5719,378.0,1044,1173,5
7.6,1696377.0,0,1184,13000.0,82.0,2245,239.0,1595,472.0,1780,896,8
7.2,2000000.0,0,1583,460.0,900.0,5038,971.0,1498,991.0,5716,2990,13
7.5,1500000.0,0,1417,787.0,642.0,4115,787.0,5352,1000.0,3077,4762,2
6.8,1500000.0,1,1382,0.0,588.0,2697,618.0,4850,852.0,3319,3030,12
6.9,1500000.0,0,1157,92.0,166.0,775,324.0,989,752.0,1777,1652,10
7.9,1500000.0,0,159,44.0,7.0,2986,22.0,4446,827.0,5235,856,10
6.7,1500000.0,0,1532,58.0,42.0,3363,265.0,6240,552.0,4916,859,13
5.8,1500000.0,0,1692,38.0,690.0,2298,727.0,3976,801.0,2491,2667,2
6.5,1500000.0,0,1647,675.0,164.0,3271,424.0,4421,902.0,4051,1582,1
7.2,1500000.0,0,721,21.0,76.0,1816,243.0,6129,33000.0,842,33441,13
5.5,1500000.0,0,328,6.0,56.0,421,191.0,2052,393.0,1763,792,7
6.5,1500000.0,0,821,122.0,83.0,3681,148.0,1544,210.0,2995,469,7
6.2,1500000.0,0,1063,522.0,423.0,3804,522.0,3947,813.0,856,2179,5
5.7,1500000.0,0,1085,134.0,488.0,1043,935.0,5425,936.0,1631,3668,5
8.6,1500000.0,2,995,0.0,8.0,2896,8.0,5075,309.0,1831,352,13
6.5,1500000.0,3,951,18.0,597.0,4767,767.0,4305,954.0,3998,3901,13
6.3,1500000.0,0,1295,0.0,158.0,2748,328.0,5843,634.0,2010,1238,5
4.3,1500000.0,1,1625,7.0,424.0,5757,597.0,4524,890.0,2969,3138,5
6.0,1500000.0,0,410,60.0,121.0,158,189.0,5553,826.0,1194,1240,13
5.8,1700000.0,0,634,407.0,7.0,2474,8.0,5275,38.0,4773,60,13
6.7,1500000.0,3,284,49.0,57.0,1212,98.0,5343,413.0,1627,721,7
6.7,2000000.0,0,266,7.0,711.0,4971,781.0,1298,87000.0,979,89263,13
5.1,2500000.0,0,1437,0.0,721.0,6079,725.0,4534,1000.0,881,5158,10
6.8,350000.0,3,303,3.0,28.0,3336,46.0,517,61.0,1167,165,5
6.8,1500000.0,3,799,21.0,0.0,6154,0.0,3431,0.0,122,0,15
6.3,1500000.0,0,1864,11.0,636.0,3092,975.0,3371,979.0,5002,4036,13
7.1,5000000.0,3,1061,34.0,71.0,4217,98.0,1187,129.0,5205,588,5
8.2,2000000.0,1,1045,5.0,259.0,691,660.0,3193,3000.0,4434,4320,5
7.0,60000000.0,1,1064,188.0,1000.0,4345,3000.0,2015,10000.0,849,16385,10
3.3,1500000.0,3,1335,37.0,56.0,333,418.0,6255,501.0,6014,1044,7
3.6,2000000.0,0,1556,9.0,485.0,971,571.0,1390,708.0,5224,2870,10
7.7,2000000.0,3,758,0.0,31.0,3893,47.0,1305,82.0,4444,229,19
6.7,1400000.0,0,283,33.0,3.0,3680,5.0,2187,341.0,1519,358,13
5.5,1455000.0,3,917,74.0,387.0,1596,423.0,4286,984.0,3103,2140,9
6.6,1400000.0,1,655,87.0,37.0,3289,70.0,2793,87.0,548,256,7
4.8,2000000.0,3,1019,20.0,256.0,518,301.0,5538,1000.0,5992,2419,13
6.9,1400000.0,0,865,58.0,69.0,5162,147.0,2840,847.0,5828,1159,10
6.5,1377800.0,3,316,7.0,356.0,288,370.0,1893,1000.0,118,2658,5
8.2,960000.0,0,1324,0.0,452.0,191,1000.0,3020,26000.0,1810,28294,1
8.1,1300000.0,0,257,346.0,141.0,6038,278.0,2875,280.0,1307,821,13
7.2,1300000.0,0,1282,12000.0,636.0,838,680.0,5784,12000.0,2567,14420,5
7.4,1592000.0,0,1807,5.0,5.0,4021,24.0,4015,51.0,5379,83,13
6.5,1300000.0,3,3,7.0,548.0,5569,783.0,3041,2000.0,6225,3475,13
5.7,1500000.0,3,55,5.0,98.0,5343,197.0,1982,413.0,1627,843,7
6.1,60000000.0,0,1997,17.0,652.0,2236,969.0,1402,13000.0,5764,16537,1
8.7,1400000.0,1,1701,135.0,0.0,5022,0.0,2143,0.0,3003,0,21
4.3,1750000.0,0,768,4.0,13.0,65,23.0,3748,232.0,2083,289,0
6.2,1000000.0,0,1804,4.0,624.0,2918,1000.0,2102,2000.0,1036,6227,5
2.7,1300000.0,0,739,19.0,134.0,5670,460.0,4146,700.0,3836,1499,5
5.2,1300000.0,0,633,0.0,511.0,4536,516.0,5477,35000.0,5283,38121,7
8.2,1288000.0,3,1184,13000.0,333.0,2842,991.0,3761,1000.0,678,2888,10
6.1,1250000.0,0,1051,49.0,59.0,4307,121.0,1972,309.0,505,707,10
8.0,1250000.0,3,98,0.0,66.0,2446,160.0,2241,287.0,2455,581,8
5.5,1250000.0,0,1024,4.0,132.0,4097,697.0,6200,796.0,995,1866,0
5.7,427000.0,0,1174,8.0,183.0,3571,245.0,2592,2000.0,4018,2459,4
3.7,15000000.0,3,123,11.0,397.0,1743,418.0,17,578.0,4469,1730,3
7.1,1250000.0,3,14,83.0,48.0,5817,79.0,1916,469.0,1907,683,1
7.8,1250000.0,3,199,673.0,137.0,1095,176.0,1858,595.0,3759,1129,18
7.2,1200000.0,0,1690,0.0,65.0,1468,531.0,175,828.0,806,1431,13
7.7,1200000.0,0,1382,0.0,651.0,4293,878.0,4165,2000.0,618,5161,7
7.1,1200000.0,0,1013,422.0,422.0,3913,577.0,4692,816.0,4620,2893,5
5.5,80000000.0,1,118,301.0,71.0,4140,4000.0,4609,18000.0,3300,22194,13
7.4,7000000.0,0,1380,300.0,73.0,1141,209.0,335,307.0,1309,809,2
7.7,1200000.0,0,380,50.0,612.0,1834,710.0,2872,2000.0,2493,4288,13
7.2,1200000.0,3,1184,13000.0,232.0,3449,255.0,1480,282.0,3467,1041,5
7.8,27000000.0,0,1425,118.0,1000.0,3875,11000.0,3865,13000.0,5764,26451,13
6.6,1200000.0,0,174,91.0,849.0,1098,1000.0,3775,1000.0,5237,4289,5
6.0,1200000.0,1,542,29.0,449.0,2063,848.0,456,890.0,2969,2681,20
8.4,1200000.0,0,84,16000.0,455.0,261,12000.0,2567,16000.0,3222,28994,10
8.9,1200000.0,3,357,0.0,24.0,2781,34.0,6194,16000.0,1272,16089,9
7.9,4000000.0,0,1375,9.0,4.0,5671,9.0,4067,61.0,2231,76,13
6.0,1200000.0,1,317,14.0,274.0,496,330.0,340,1000.0,639,1805,13
6.1,1200000.0,0,581,0.0,3.0,1266,44.0,3066,268.0,5991,318,4
7.1,1200000.0,3,1167,345.0,94.0,1108,490.0,2728,843.0,5291,1621,11
4.5,1200000.0,0,722,0.0,5.0,3051,134.0,4228,721.0,6079,862,10
3.8,1200000.0,0,1623,0.0,63.0,801,91.0,404,380.0,4663,630,12
6.2,2600000.0,3,742,38.0,117.0,4174,399.0,5086,584.0,1326,1218,5
6.6,1200000.0,0,1012,282.0,148.0,2639,434.0,2541,586.0,5550,1581,14
4.6,1200000.0,0,814,2.0,475.0,5048,500.0,4477,10000.0,71,11257,7
6.8,3000000.0,0,1327,6.0,804.0,2316,1000.0,4047,16000.0,1458,19957,5
5.9,1100000.0,0,172,155.0,147.0,5000,426.0,4287,448.0,2204,1329,10
6.9,10000000.0,3,54,12.0,25.0,1038,48.0,2100,412.0,2797,521,13
6.1,1100000.0,0,190,22.0,48.0,4161,95.0,3084,434.0,3209,645,0
7.6,1100000.0,0,1654,338.0,60.0,3788,342.0,5264,1000.0,3756,1445,10
3.0,1100000.0,0,396,252.0,252.0,329,745.0,203,1000.0,4294,2510,7
2.6,1100000.0,0,1249,0.0,0.0,2698,0.0,5193,12.0,1539,12,7
8.6,950000.0,3,1167,345.0,269.0,5804,607.0,2089,2000.0,2743,3442,6
6.1,1400000.0,0,490,0.0,5.0,1192,5.0,5304,12.0,2029,29,7
6.7,1000000.0,3,528,136.0,42.0,4752,184.0,3040,844.0,4338,1080,13
8.1,960000.0,3,46,80.0,794.0,4802,1000.0,118,13000.0,365,16094,13
4.9,1100000.0,3,1567,2.0,9.0,4448,287.0,3268,321.0,2778,622,13
6.8,1000000.0,0,1471,0.0,606.0,3935,826.0,931,2000.0,5355,4878,19
6.8,1000000.0,0,78,62.0,69.0,3669,269.0,2032,883.0,3368,1371,5
5.7,1000000.0,0,1185,6.0,142.0,2287,305.0,2688,707.0,3993,1565,12
8.3,1300000.0,0,1253,17000.0,595.0,4354,745.0,2543,22000.0,1547,23525,1
6.6,1000000.0,0,586,287.0,725.0,4534,823.0,4827,1000.0,953,4438,7
7.3,1100000.0,3,1955,92.0,177.0,3436,275.0,2427,650.0,2866,1421,11
5.0,1000000.0,0,1269,18.0,300.0,924,466.0,2733,1000.0,4836,2665,10
7.0,1000000.0,0,835,385.0,100.0,4907,209.0,5988,266.0,4715,673,7
3.4,5000000.0,3,1843,18.0,295.0,5893,420.0,1389,634.0,36,1810,13
5.9,1000000.0,1,979,65.0,683.0,4424,989.0,5409,1000.0,6238,3155,13
6.0,1000000000.0,3,884,2.0,3.0,5977,3.0,2487,43.0,219,53,14
7.4,3500000.0,0,1040,310.0,616.0,888,2000.0,2352,33000.0,842,35941,13
7.4,1000000.0,0,1675,2.0,226.0,5522,508.0,1718,2000.0,3205,3192,5
4.2,1000000.0,0,1645,19.0,128.0,4485,169.0,4667,403.0,2045,988,7
6.2,900000.0,0,873,199.0,44.0,1153,46.0,5440,503.0,3584,731,13
7.2,1000000.0,3,1102,23.0,88.0,5856,102.0,2218,183.0,3249,510,13
5.4,6000000.0,0,453,0.0,389.0,283,550.0,1204,640.0,1410,2082,7
7.2,1000000.0,0,1771,20.0,365.0,6176,374.0,5152,422.0,1387,1899,2
6.7,1000000.0,0,821,122.0,458.0,4976,472.0,2891,22000.0,5040,23461,13
7.5,7500000.0,1,897,655.0,973.0,4940,3000.0,2031,24000.0,466,28817,5
7.2,1000000.0,0,1860,33.0,229.0,3505,238.0,2700,496.0,248,994,13
7.4,1000000.0,1,1298,9.0,13.0,4726,19.0,2425,130.0,2980,198,15
5.6,1000000.0,0,1070,56.0,13.0,5725,104.0,1764,21000.0,2413,21124,13
6.8,1000000.0,0,1359,132.0,584.0,4213,695.0,5938,778.0,3499,2400,13
7.2,3500000.0,0,590,11.0,121.0,5043,891.0,641,1000.0,1385,2323,13
7.7,1000000.0,3,1818,2.0,5.0,654,659.0,5970,783.0,3080,1447,15
7.0,1000000.0,0,1044,112.0,428.0,2626,826.0,5272,1000.0,3877,3085,5
7.2,1000000.0,0,1127,152.0,124.0,3696,282.0,807,1000.0,2122,1587,12
6.4,58000000.0,3,791,11.0,543.0,1876,1000.0,879,2000.0,1112,5497,11
7.2,1000000.0,0,1940,12.0,6.0,1545,38.0,5062,245.0,4833,295,13
7.2,1000000.0,1,293,13.0,25.0,1453,81.0,3374,957.0,5875,1107,12
6.9,11000000.0,0,802,0.0,842.0,4648,898.0,294,1000.0,2657,3931,5
6.2,1000000.0,0,939,406.0,194.0,155,203.0,3326,406.0,2307,904,5
6.9,2500000.0,0,1483,234.0,463.0,5572,552.0,1123,11000.0,3071,12385,13
7.0,1000000.0,0,1965,4.0,301.0,893,394.0,1199,611.0,4072,1692,5
6.7,1000000.0,0,744,22.0,275.0,3770,400.0,982,638.0,3170,1641,13
3.6,1000000.0,0,1292,0.0,268.0,4493,625.0,448,844.0,4371,2289,5
7.4,1000000.0,0,1539,21.0,772.0,2497,835.0,2676,1000.0,4546,4720,19
6.1,1000000.0,1,69,2.0,551.0,4950,577.0,2130,855.0,2694,2489,2
6.7,65000000.0,1,1934,0.0,310.0,4789,559.0,2603,873.0,5346,2369,13
8.2,1000000.0,3,1458,50.0,0.0,706,3.0,1931,3.0,2139,6,21
7.7,1000000.0,0,389,141.0,23.0,3569,125.0,651,141.0,1874,313,15
7.3,1000000.0,1,1876,10.0,5.0,5580,7.0,5680,102.0,3710,118,20
7.6,1000000.0,3,926,9.0,9.0,5358,24.0,3180,53.0,5387,86,21
6.8,1000000.0,2,1470,0.0,0.0,1829,8.0,217,20.0,5810,28,15
5.6,1000000.0,1,628,74.0,891.0,5548,984.0,6003,260000.0,2947,263584,14
6.4,900000.0,0,932,243.0,725.0,4534,962.0,5028,969.0,5657,3833,7
6.8,500000.0,0,756,11.0,271.0,313,298.0,139,443.0,1573,1452,5
6.1,1000000.0,0,341,29.0,117.0,4475,230.0,1369,499.0,2483,1141,5
5.2,1000000.0,0,667,5.0,73.0,26,231.0,4032,590.0,2296,1042,1
6.0,1000000.0,0,1291,82.0,490.0,347,571.0,3279,2000.0,1036,3905,5
6.1,1000000.0,3,1303,0.0,61.0,3689,163.0,4211,262.0,981,509,1
5.5,1000000.0,0,63,4.0,150.0,523,171.0,2876,446.0,1293,928,0
6.9,1000000.0,0,454,0.0,394.0,5146,645.0,5508,975.0,3371,2694,5
1.9,1000000.0,0,1870,0.0,94.0,2178,361.0,4894,639.0,4470,1188,14
4.1,1000000.0,0,1944,53.0,176.0,6020,288.0,1767,563.0,534,1284,14
5.4,1500000.0,0,1854,436.0,4.0,3670,436.0,3029,474.0,3246,920,5
6.8,1000000.0,3,271,50.0,8.0,4095,9.0,3484,327.0,1613,351,13
6.7,1000000.0,3,178,57.0,228.0,3239,403.0,1350,442.0,3601,1635,2
6.2,1000000.0,0,1455,0.0,131.0,1488,275.0,3770,363.0,499,997,13
2.8,1000000.0,0,1670,15.0,106.0,5779,157.0,1687,984.0,6003,1752,5
5.8,1000000.0,3,921,3.0,149.0,5241,282.0,807,767.0,4305,1593,13
6.1,1000000.0,0,504,0.0,171.0,711,618.0,4850,1000.0,640,1996,13
5.1,500000.0,0,1004,23.0,23.0,5436,37.0,4004,199.0,708,292,5
2.2,1000000.0,1,651,142.0,317.0,3184,383.0,3086,458.0,2977,1549,7
3.4,1000000.0,1,399,105.0,110.0,1421,207.0,5016,592.0,5423,1350,5
3.8,1000000.0,1,651,142.0,402.0,3012,854.0,3018,10000.0,71,11466,9
5.6,1000000.0,3,1136,0.0,177.0,5428,334.0,2390,335.0,2082,1226,12
5.2,1000000.0,0,759,53.0,253.0,5170,366.0,4159,677.0,1854,1825,7
3.5,1000000.0,3,194,3.0,115.0,732,211.0,607,214.0,5471,656,7
5.3,1000000.0,3,1657,0.0,426.0,3015,608.0,264,657.0,5768,2677,13
7.0,20000000.0,0,61,0.0,888.0,4263,1000.0,1443,3000.0,4966,5056,12
5.5,950000.0,0,423,0.0,302.0,1827,371.0,4541,696.0,1902,1618,7
6.0,950000.0,3,1826,12.0,354.0,4106,413.0,3665,529.0,3791,2468,13
8.2,910000.0,3,1971,603.0,279.0,1542,416.0,2264,10000.0,4038,11094,1
5.7,930000.0,0,827,28.0,501.0,369,756.0,241,945.0,4328,2924,5
7.9,590000.0,3,1799,163.0,27.0,2149,60.0,4342,131.0,3254,264,13
7.1,950000.0,0,715,171.0,0.0,3908,8.0,4261,109.0,4627,117,1
6.4,900000.0,0,174,91.0,659.0,1720,796.0,5786,982.0,5271,3299,13
7.5,900000.0,0,1356,0.0,88.0,2369,270.0,5733,282.0,3189,687,2
6.4,900000.0,0,1001,6.0,727.0,3976,947.0,2511,975.0,4978,4184,19
7.3,850000.0,0,1937,0.0,102.0,3562,140.0,3762,465.0,4589,897,5
6.5,15000000.0,1,1935,29.0,874.0,5214,1000.0,4269,12000.0,3589,15800,10
7.2,850000.0,0,1379,6.0,522.0,5123,813.0,3827,23000.0,1510,26017,13
7.1,1000000.0,0,1031,66.0,734.0,2174,782.0,1555,904.0,768,5435,13
6.0,850000.0,0,143,15.0,567.0,201,904.0,4649,938.0,5539,3770,5
